Server ID,Server Name,Server Status,Disk Usage (%),CPU Usage (%),Memory Usage (%),Operating System,Number of CPU Cores,RAM Capacity (GB),Network Traffic (Mbps),Disk I/O (IOPS),Server Location,Server Uptime (days),Target
d428389b-b9ae-4a7f-9d09-b9754728d108,Server C,Online,87.9,30.74,86.52,Windows Server,4,16,47.84,36.46,Data Center,67,1
06989304-afea-4c39-8d7d-c0850aa19900,Server B,Online,51.91,55.43,13.52,Ubuntu Server,6,8,12.39,31.83,Data Center,128,0
fba7413a-2a90-4605-967d-7da173a594d3,Server C,Offline,15.76,30.97,15.24,Ubuntu Server,16,64,63.38,88.41,Office,131,0
673c18ba-94a3-4096-96a2-2f3b2d1ebdef,Server A,Online,86.17,37.12,87.93,Linux,12,32,25.22,55.96,Office,250,1
17df291a-5d74-4e0a-bd2d-2c39a252e590,Server C,Offline,10.26,35.18,24.02,Windows Server,4,32,55.8,45.37,Data Center,297,1
4b349f33-8421-4b8e-b84f-ad586611ff88,Server B,Online,10.39,34.29,22.38,Ubuntu Server,8,16,70.63,83.48,Data Center,357,1
60a8bda9-bff8-4372-b000-e16e1ce2824e,Server A,Offline,48.63,57.54,43.69,Windows Server,4,8,98.51,32.8,Office,222,1
f8e36c47-df2a-4f0f-b4a3-58e1bd38927f,Server B,Online,28.07,28.53,21.47,Ubuntu Server,4,32,75.53,98.83,Data Center,297,1
73033aad-fecf-478a-b4d1-a41177bbd56e,Server C,Online,42.91,90.31,50.22,Windows Server,16,16,44.77,59.4,Office,307,1
db76e095-8ec8-4b33-9a85-137bd90938f1,Server B,Online,62.37,15.55,43.65,Ubuntu Server,16,32,58.96,46.94,Data Center,255,1
8e407096-4bba-4263-a6f6-6dd6cc235f64,Server A,Offline,47.61,39.22,36.83,Ubuntu Server,4,64,81.33,26.14,Office,108,0
e3328b99-97ce-47b6-b1a3-dcd67a1a2d55,Server B,Offline,93.23,81.39,71.38,Windows Server,8,16,52.92,45.05,Office,39,0
b1d6aa2d-dfd7-44a6-9858-081804ed9699,Server A,Online,30.29,69.12,53.48,Ubuntu Server,4,16,77.99,79.54,Data Center,128,0
482f3bca-d421-49e3-bf4f-0e4503cc324d,Server B,Offline,51.2,10.94,81.11,Windows Server,8,16,53.1,91.5,Data Center,343,1
efbd3239-ed1e-4148-a9cd-1c69ae355ea3,Server A,Offline,71.54,67.25,33.01,Ubuntu Server,12,32,10.22,74.94,Data Center,43,0
01b46977-0693-4e00-94f8-36ab3b431398,Server A,Offline,48.53,10.21,35.42,Ubuntu Server,4,64,88.45,68.07,Data Center,173,0
14a8fbe5-23cc-4e09-a71a-d66b55c20b39,Server B,Offline,34.93,51.34,91.0,Ubuntu Server,4,8,13.92,25.22,Data Center,34,1
003a0114-016d-4645-afad-f92a4620e6e9,Server B,Offline,77.95,14.94,25.81,Ubuntu Server,6,32,40.45,15.28,Office,303,1
5524a14b-f3f1-48a7-a2c9-44ce50d5f3d9,Server A,Offline,36.17,91.54,73.29,Windows Server,16,64,13.17,57.6,Data Center,8,1
67a0b2e5-1880-47bb-93cb-fbbbb97b8e79,Server C,Online,68.9,60.5,16.36,Linux,8,64,64.46,26.47,Data Center,146,0
3f34925a-8464-46d6-8c80-d6ae52aae287,Server A,Offline,17.74,65.09,26.09,Linux,8,16,22.47,44.95,Office,305,1
34924bcd-f49b-44dc-9dd3-318800e5aac7,Server B,Online,13.22,11.66,14.51,Linux,16,32,19.57,51.8,Office,12,0
ea9e7bdd-95c5-45fa-9b15-249199bc5766,Server C,Offline,68.44,70.84,41.46,Ubuntu Server,4,8,55.04,24.41,Office,25,0
cbb29c6f-4c93-4e1a-8427-b7f163faadfd,Server A,Online,63.09,15.91,22.66,Ubuntu Server,4,16,10.09,25.79,Office,291,1
a11dca24-73e9-4ef9-a609-cca2d172aeed,Server C,Online,13.15,59.6,25.67,Windows Server,6,8,30.65,82.37,Data Center,185,1
5bd599be-a1f1-41f6-b2be-075527df488a,Server C,Offline,76.84,12.54,25.81,Windows Server,4,32,79.3,87.46,Data Center,356,1
fb85cbec-5d13-4448-8565-9d4941c627ea,Server C,Offline,56.34,86.42,84.73,Ubuntu Server,8,64,55.97,37.2,Data Center,219,1
61347caf-2777-4f44-a416-da7fde0ca585,Server A,Offline,48.99,92.49,32.62,Linux,12,8,25.76,72.95,Data Center,107,1
35d277ae-9774-44b2-b238-a263a98f37d9,Server B,Offline,23.84,92.52,58.73,Ubuntu Server,12,16,64.54,88.83,Data Center,17,1
b6b65f02-267c-4416-9dea-e14f3e73f89f,Server B,Offline,19.41,74.87,32.57,Ubuntu Server,12,16,96.92,28.83,Data Center,29,1
2210a178-6f60-4c79-acf2-6e1f7778a2da,Server A,Offline,18.34,10.41,70.46,Linux,6,16,48.36,21.4,Data Center,151,0
09df8c0a-350c-4dcb-abd0-d83f8959ba44,Server A,Online,20.21,21.78,91.75,Windows Server,6,64,44.32,84.98,Data Center,269,1
e8824b39-b7c4-4aa6-8a2f-600362475b90,Server B,Online,54.56,68.95,57.0,Linux,12,8,93.42,27.19,Office,124,1
e33142e4-b0bb-4aa8-bfd4-46709471e5fc,Server B,Online,34.18,57.46,41.0,Windows Server,8,8,57.64,93.68,Data Center,108,1
7f9fe4e7-43ec-43c2-b77f-14ee6e86768c,Server B,Online,57.0,86.2,77.18,Windows Server,4,8,24.88,44.55,Data Center,190,1
bb245503-4331-42be-b3a2-3b013ebb5858,Server A,Online,20.03,65.8,58.92,Linux,6,16,27.53,86.49,Office,5,0
b265ba68-6273-4878-bb4b-4a5267081077,Server C,Online,42.99,62.69,74.26,Linux,16,32,77.89,47.06,Office,364,1
6f27ad92-fb76-4211-ab47-352a0a0ead72,Server C,Offline,31.65,30.41,15.26,Ubuntu Server,8,32,42.68,89.46,Office,160,0
fa535ca7-f598-4999-a4b8-05debfa33188,Server A,Offline,21.11,41.91,53.69,Linux,8,64,46.45,90.51,Data Center,45,1
f252835e-8560-4871-b1ef-d6452c0835dd,Server B,Offline,33.89,13.11,42.8,Ubuntu Server,12,8,21.43,46.58,Office,153,0
52886430-a480-4f6e-a064-60455767a8eb,Server C,Online,82.13,36.91,58.68,Ubuntu Server,12,32,31.3,91.19,Office,307,1
fecfa0da-3282-4aeb-928d-95e8c3920d82,Server C,Offline,43.82,13.9,89.41,Linux,16,64,14.2,59.89,Office,80,1
ffe41a96-3a2a-421b-9728-15d73f0c1220,Server C,Online,25.43,69.04,90.18,Linux,12,16,33.44,31.04,Data Center,106,1
4194d9a4-26cc-44eb-9e1d-65e3784120da,Server C,Offline,26.39,11.12,60.61,Windows Server,16,8,23.35,93.3,Data Center,222,1
97d70368-6dab-4a6f-a04e-963ab73a992f,Server A,Online,70.33,18.12,82.01,Ubuntu Server,6,8,32.96,96.83,Data Center,177,1
f734d86f-6ef1-4934-9c7e-9aec0e2a76e5,Server C,Online,78.55,74.2,94.17,Ubuntu Server,4,8,24.58,50.43,Office,341,1
7e7e5fa3-aa48-4156-81b2-57458d2ef299,Server A,Online,18.9,48.02,83.64,Ubuntu Server,6,64,29.44,47.71,Office,191,1
894b46d7-2b5f-427d-949b-4dd6518c00ef,Server B,Online,71.23,82.54,32.66,Ubuntu Server,16,8,41.68,47.11,Data Center,196,1
e1e4db36-a8f4-48b0-8c62-6c28680cafed,Server C,Online,30.45,27.83,54.68,Ubuntu Server,8,32,82.08,91.41,Office,199,1
7bb9b8ad-31ec-4374-86bb-65d9d7a4e178,Server B,Online,85.08,36.38,62.16,Ubuntu Server,6,8,48.77,81.07,Office,279,1
300bdee9-a6cd-4b43-8642-f86a650c8a83,Server A,Offline,64.47,43.22,24.84,Linux,4,32,95.95,34.47,Office,227,1
41e7f2a1-84e4-418f-b935-69323606d2df,Server A,Offline,69.94,57.52,55.11,Linux,8,64,60.55,36.42,Office,287,1
eef32fcd-0dc4-461c-a2c9-dc63b56aab9f,Server C,Offline,67.21,56.96,90.02,Linux,4,16,58.38,74.19,Data Center,91,1
afd5837d-a525-44a0-8ed3-63ba98662bfa,Server C,Online,74.62,67.03,38.42,Linux,12,16,98.14,78.0,Office,105,1
a9570f17-0532-4052-a500-d0527470491c,Server B,Offline,40.49,57.83,33.11,Linux,6,8,76.18,86.82,Office,318,1
e3907260-95d3-431f-ac71-252fd414dfd8,Server B,Offline,52.47,24.83,15.77,Windows Server,4,32,19.77,94.58,Office,235,1
aedb99cc-3f14-4a3e-8e3d-3f5a4c2e1b1f,Server A,Online,54.53,10.27,63.02,Windows Server,4,64,80.67,76.59,Data Center,230,1
bdba27d3-eb49-4c39-9381-f863e233f5e0,Server B,Online,60.46,37.79,13.68,Ubuntu Server,16,16,81.12,75.49,Data Center,44,0
5a7378a2-9ce2-4bfe-9d8c-2ba44cbf6d6e,Server C,Online,69.85,94.61,40.79,Linux,4,8,99.88,57.87,Data Center,139,1
732eaaea-3eeb-44dd-90d2-a8ac7aac4a39,Server A,Offline,44.94,36.19,13.89,Windows Server,4,32,98.15,31.03,Data Center,357,1
2a67032b-9ccb-4d9b-ab70-04064214d90d,Server B,Offline,68.19,12.45,28.8,Linux,12,64,70.04,79.49,Data Center,360,1
9b3031d2-6e59-428a-bc71-0c51b0f77e93,Server C,Offline,45.06,76.15,38.39,Ubuntu Server,6,8,83.25,93.55,Data Center,55,1
4a371aee-51c6-4767-8da6-4d4429c74e16,Server A,Offline,59.56,42.56,10.43,Linux,16,64,69.68,31.09,Data Center,122,0
0623d335-b1c6-466a-ba6f-3e549cd9b356,Server B,Offline,51.84,45.91,70.65,Windows Server,12,32,80.17,20.11,Data Center,153,0
67246883-8637-45b2-9e8e-c38f6b6a93e5,Server A,Offline,40.93,13.22,29.65,Windows Server,6,32,38.53,60.94,Data Center,253,1
5b514de5-a97e-4935-8e3b-f156b4d0727c,Server C,Online,19.64,58.01,12.76,Windows Server,12,16,38.0,24.06,Office,236,1
9b0c1b62-bac0-4d52-af42-fb1daa5d1b78,Server A,Offline,86.44,73.63,26.99,Linux,6,64,65.76,34.09,Office,164,0
1eedf555-c81e-4a4d-9803-89807c554b7f,Server A,Offline,58.95,57.39,78.87,Ubuntu Server,6,64,96.57,90.68,Office,219,1
19e443ff-e61b-4f8e-b996-66687184b06d,Server C,Online,92.84,39.78,14.39,Ubuntu Server,8,64,51.18,55.07,Office,242,1
3fba1d41-072a-4952-a2ae-e4713f1856b1,Server B,Offline,38.61,19.34,29.84,Linux,6,32,38.17,88.7,Office,323,1
7d61a544-a5c7-47aa-b027-bf71262485d1,Server A,Offline,55.56,84.82,16.02,Windows Server,6,16,96.07,75.88,Office,148,1
d3f52692-8643-44d0-9960-48632a11d7b4,Server A,Offline,29.53,73.21,39.03,Linux,4,64,45.97,65.37,Office,82,0
2bb3337d-a266-494d-adc4-dbc0243ee5c8,Server B,Online,30.31,48.08,14.81,Linux,12,32,24.1,45.52,Office,41,0
61f5e8c3-2e99-42b0-b3a3-32d08bd5429b,Server B,Online,36.11,42.78,46.48,Ubuntu Server,4,16,98.26,75.74,Office,136,1
2d81fefa-6d85-499a-93a7-8a243a570b5c,Server C,Online,18.56,61.7,31.03,Windows Server,16,64,63.65,55.42,Data Center,335,1
da6e2798-ca41-49ee-bea3-a34a5d06a9bd,Server A,Offline,26.83,57.65,39.93,Ubuntu Server,6,16,68.36,37.33,Data Center,341,1
84d1884f-3a4c-4521-977b-65a699a77fe2,Server B,Offline,43.87,54.36,92.28,Linux,8,8,69.1,45.33,Office,14,1
08018d0d-f072-4888-ac69-8a45b10049a3,Server C,Online,35.81,64.38,93.27,Ubuntu Server,4,16,52.39,89.98,Office,7,1
68a76807-1920-4482-bf05-45015beb9187,Server C,Offline,21.11,24.02,17.22,Linux,4,16,48.73,71.81,Office,226,1
499b2e4a-856d-45af-a109-67dfbea593d8,Server C,Offline,48.96,68.86,43.4,Windows Server,12,16,28.98,21.98,Data Center,264,1
8e4c9624-2854-4ce9-a1fa-c6e572b40fa3,Server B,Offline,46.19,43.49,15.21,Linux,6,32,99.6,75.58,Data Center,144,1
d277f816-8231-402f-9806-709e3201d31b,Server B,Online,78.66,57.9,34.92,Linux,4,8,65.44,77.45,Office,311,1
8efba06e-a947-48e7-afad-ace997eb372d,Server A,Online,42.73,41.84,54.57,Windows Server,12,8,32.46,11.1,Data Center,323,1
499ba9b7-185b-48b8-9dfc-2e21ad6d74e1,Server C,Online,84.55,33.04,25.71,Linux,16,64,24.34,21.21,Data Center,113,0
39aa0af3-27c1-4eca-9f31-f2121d800439,Server B,Offline,88.41,44.49,61.62,Windows Server,16,32,96.37,65.9,Office,288,1
244b9e7c-00f7-4cc9-af1f-c12522bed622,Server B,Offline,70.65,46.37,25.74,Ubuntu Server,4,32,84.19,61.58,Office,299,1
e7824953-eeba-4a48-867e-a3abd13e0efd,Server C,Offline,77.96,16.97,83.43,Linux,16,8,19.02,16.54,Data Center,300,1
e4ebaf03-21ad-4c14-ae67-a4d84fbf6c5a,Server C,Offline,72.86,31.32,76.22,Linux,6,8,20.84,54.81,Data Center,20,0
d1f43b28-7e0b-4bba-84fa-73f9b287a9f3,Server B,Online,77.99,31.35,68.67,Linux,12,16,57.45,34.27,Data Center,287,1
f372ef17-7765-4d2e-9adc-7535e91b86d2,Server C,Online,49.5,12.66,80.01,Windows Server,6,16,54.9,15.81,Data Center,45,0
f3feb31e-b71e-487b-b53b-5ed31f0c399f,Server C,Online,80.69,29.28,83.84,Ubuntu Server,4,16,94.49,82.89,Office,175,1
e014c124-60e1-4ed4-81e4-3f0ad7535026,Server C,Offline,29.28,16.95,91.19,Linux,16,8,42.51,90.65,Office,42,1
bec3c055-adcd-41a0-9c83-b2535f0d1882,Server A,Online,60.61,20.31,78.21,Windows Server,16,16,19.79,10.23,Office,184,1
ff06877d-99bf-4f4a-b4bf-98ac076a08de,Server C,Online,91.27,54.92,89.8,Windows Server,16,8,18.98,25.17,Data Center,33,1
9d6a721c-4f81-4bb1-b895-5491e24f74b8,Server B,Offline,57.96,83.5,89.66,Windows Server,4,64,91.71,37.98,Office,340,1
268960c4-cc19-447f-b1ad-59ec3cb8d068,Server A,Offline,18.14,11.62,24.65,Linux,16,32,77.13,54.01,Data Center,59,0
796d9c7d-0b2a-486b-9523-4dd53d9cb26f,Server B,Offline,69.02,79.01,86.19,Ubuntu Server,6,32,78.6,37.83,Data Center,85,1
d7ed1b55-d8c1-477c-83a7-974abfae9c4a,Server A,Online,31.64,72.89,61.36,Windows Server,12,16,13.69,14.76,Office,293,1
71e01d51-55ec-459b-90d5-7b223f5ced1d,Server C,Online,83.79,10.15,48.68,Ubuntu Server,8,16,91.19,57.22,Data Center,133,1
2aff07ef-263e-4e5a-88d5-c6084ecc3a6f,Server A,Offline,38.51,80.7,93.25,Linux,6,64,11.78,74.04,Office,114,1
4df507ef-e211-453d-b1e8-a7bb9369508f,Server A,Offline,69.74,23.4,26.66,Linux,12,16,37.49,47.72,Office,269,1
32d7727d-d2ee-40de-8894-061e29441067,Server A,Online,58.89,52.51,41.65,Windows Server,8,16,93.96,39.35,Office,115,1
b1416a89-be8e-41e3-84c3-c35513da2764,Server B,Offline,44.71,67.77,94.45,Linux,16,32,77.8,37.99,Data Center,258,1
42f25c11-94dc-470a-9068-595de53bd006,Server C,Online,76.72,40.58,58.26,Windows Server,6,8,26.22,28.13,Office,101,0
37b9d28f-03f2-4cd5-8270-9e7c35e49b59,Server A,Offline,24.5,45.34,12.87,Ubuntu Server,8,32,29.67,48.11,Office,218,1
54acdb0f-9117-4bad-989e-94bc0d4c9764,Server A,Online,26.08,42.13,74.09,Windows Server,12,64,67.66,33.13,Office,112,0
092a4077-8f91-4588-b4f1-f628956311dc,Server B,Offline,41.69,69.75,38.32,Ubuntu Server,16,32,25.16,16.58,Data Center,275,1
6292d309-14b3-4f82-a041-53304f95ab56,Server A,Online,54.01,34.04,29.05,Windows Server,12,16,29.13,75.22,Data Center,331,1
870ddf25-a530-4d2f-a452-509fe58fc95d,Server B,Offline,73.14,76.08,61.52,Ubuntu Server,16,16,18.53,65.57,Data Center,201,1
646c631c-bc0a-4c10-b222-7488c4f72b23,Server C,Online,81.22,77.9,71.18,Ubuntu Server,6,32,91.95,94.74,Office,200,1
82d4050c-1fa9-43df-8adb-ca9f67a94f26,Server A,Online,91.83,40.65,21.95,Linux,6,16,73.49,97.47,Data Center,311,1
3a2e4a27-bb72-449c-861a-1ad8edaa2797,Server C,Online,38.59,56.75,48.04,Windows Server,8,32,43.23,71.35,Office,143,0
5bf639c9-63c0-4bf9-80ef-611a739541e6,Server C,Offline,77.39,77.22,51.39,Windows Server,4,16,43.18,48.45,Office,182,1
7b4fd698-017c-485b-9532-9e0ea75dc960,Server A,Online,92.67,12.64,15.51,Windows Server,6,16,80.47,86.43,Data Center,104,0
7a00738a-a702-4f7d-956e-7b2735a66a53,Server A,Offline,13.73,47.55,28.04,Linux,4,32,41.54,34.08,Office,283,1
7191d507-9a8a-4e85-af51-e23080a58e63,Server B,Offline,18.87,41.9,83.67,Windows Server,12,64,57.41,77.73,Office,109,0
c84a8d43-1e15-4807-8fcc-7a64092c9f2e,Server C,Online,33.47,34.7,14.49,Ubuntu Server,16,64,70.44,16.69,Office,143,0
f5ad61f6-d241-480f-af79-004139c2d6f5,Server A,Offline,21.81,26.88,58.8,Windows Server,12,64,68.27,85.03,Office,67,0
1b4ea0c6-81af-4a0b-bc77-e282bd843789,Server B,Offline,78.74,81.37,17.63,Windows Server,4,64,27.93,26.15,Data Center,293,1
58c695fb-e325-4fd2-90d9-2c00f49b5b53,Server C,Online,10.71,13.04,10.73,Windows Server,8,8,81.26,35.84,Office,243,1
3739b5e2-cffc-4217-8a4a-c772d51abb6f,Server B,Online,18.68,34.8,50.29,Ubuntu Server,12,64,81.94,97.91,Office,236,1
9e42d1ca-187b-4ab3-b3c2-1380594c6ee1,Server A,Offline,16.96,90.66,67.01,Linux,6,8,66.98,85.22,Data Center,349,1
0d7974ed-0417-4fa9-8c30-7f0102bc5bb6,Server A,Online,71.06,33.31,73.76,Linux,6,64,43.32,50.52,Data Center,12,0
2908b429-9c31-473c-8536-e07efaf7344b,Server C,Offline,91.27,55.23,89.93,Windows Server,4,16,95.21,37.18,Office,179,1
f014654d-66f1-4136-9191-cc2cf5fa5204,Server B,Online,60.05,73.63,54.09,Linux,16,64,95.19,12.9,Data Center,213,1
99ffd1be-95dd-49d4-b7a2-e8aa0af32d82,Server C,Online,31.38,33.68,59.2,Linux,16,32,37.33,31.38,Data Center,210,1
c05f0857-3d1c-4dfc-909e-76bd652be3ea,Server B,Online,88.47,69.52,13.4,Ubuntu Server,6,16,48.75,13.24,Data Center,133,0
005f6c85-89d0-406f-9d07-af142fece0a5,Server A,Online,45.36,37.58,22.69,Linux,16,32,28.3,96.64,Data Center,61,1
4203554b-a0c7-4fc2-b8a8-60af2a6ecb3c,Server B,Online,21.6,92.89,66.19,Windows Server,4,64,22.19,68.25,Data Center,358,1
00b99577-e603-4254-bd28-e8c34fb1eb1e,Server A,Offline,57.68,89.96,24.85,Ubuntu Server,12,32,51.98,61.07,Data Center,229,1
d4d6831a-9f11-41c5-abec-35398cd72129,Server C,Offline,65.57,11.76,65.26,Windows Server,6,8,38.7,60.06,Office,212,1
8df2bbc0-4567-4b45-a962-90c1cfc0dbf7,Server C,Online,68.28,94.41,46.4,Linux,4,16,64.31,28.03,Data Center,62,1
c79cf281-3ca5-4e25-9624-5a29b049cfad,Server B,Online,54.18,54.51,56.23,Ubuntu Server,8,64,89.52,74.26,Data Center,311,1
40f6ee12-d83e-411a-b7f3-933e484d9f7b,Server B,Online,77.01,92.59,47.68,Ubuntu Server,12,32,83.11,13.66,Office,151,1
e9089bdc-8c52-4f08-a110-994b33a2ecc5,Server C,Online,92.06,50.75,54.38,Linux,12,8,24.75,96.92,Office,126,1
6397803f-b98f-4b7f-9ac4-4dd6793c8f1f,Server C,Online,41.97,92.58,60.13,Windows Server,16,16,21.29,55.65,Data Center,236,1
41804c9a-9f9e-410f-8c99-23f3d7e2eee2,Server A,Offline,51.25,36.45,79.11,Linux,4,16,78.2,26.31,Data Center,31,0
b8f0a278-a867-4368-8dca-b3a9908e9556,Server A,Online,15.22,83.33,68.55,Linux,6,32,59.48,25.15,Data Center,173,0
7c229e89-280c-468d-b19c-83aeb43e26c5,Server A,Offline,64.63,19.6,91.55,Windows Server,6,64,15.23,22.19,Data Center,210,1
fdb2e0a1-6be5-4bfc-968d-1c1bd4f8d514,Server C,Offline,49.09,82.48,90.93,Ubuntu Server,4,16,89.61,46.84,Office,84,1
fff96dde-e446-4771-b849-61d6e0ae8170,Server A,Offline,91.88,86.8,68.02,Windows Server,8,8,69.02,36.81,Office,46,0
a36d5f08-0ce7-4000-8e93-57114685a7ea,Server B,Online,20.6,93.84,86.73,Ubuntu Server,4,16,62.93,45.45,Office,109,1
dbf6e02e-b50d-45fe-8a82-5eabffa56fb3,Server C,Offline,42.78,24.24,58.24,Ubuntu Server,8,32,42.54,60.78,Office,271,1
510d6e9c-4764-4a85-8997-4f132f4764d3,Server B,Online,50.95,67.41,86.52,Ubuntu Server,4,32,29.17,10.08,Office,161,1
0f9d9e85-4a68-4712-b0ab-e9e7a4759d4c,Server A,Offline,46.12,41.78,42.89,Ubuntu Server,8,32,77.17,66.51,Data Center,168,0
0923b7ac-9056-46aa-9e6f-1384f392350e,Server C,Online,25.13,19.27,67.74,Ubuntu Server,12,8,89.98,27.12,Data Center,177,0
ab92eeb3-7392-4511-a1fb-70af81cb60dd,Server A,Online,30.62,49.67,70.01,Ubuntu Server,8,64,58.0,47.55,Data Center,219,1
8b25c224-9cdd-4e2d-a6e9-7e61fd53cb3d,Server C,Offline,49.92,42.86,21.6,Windows Server,12,32,61.0,24.54,Data Center,156,0
b7120699-a663-4162-97a5-1ea10bcae2ca,Server A,Online,63.6,27.45,18.11,Ubuntu Server,8,16,33.73,52.28,Office,181,1
f2561e95-4915-42f7-9c5a-84558dd7a2f1,Server A,Online,47.17,25.27,23.37,Windows Server,6,64,69.51,76.02,Office,9,0
ef268032-0e20-4b4a-bc83-c69d508579ef,Server C,Online,94.74,83.92,53.09,Ubuntu Server,4,8,56.67,92.59,Data Center,145,1
fec7bfb4-757f-4808-a9dd-778039e8e421,Server B,Online,19.75,82.34,79.49,Windows Server,12,16,64.84,10.03,Office,17,0
49920603-e685-466d-b0f8-bc13eea93226,Server A,Online,80.29,20.46,28.97,Linux,16,16,38.87,99.06,Office,86,1
8dbb99e1-36cc-4770-87ac-cbbf64adcff2,Server C,Online,20.58,24.28,31.48,Ubuntu Server,12,8,11.63,83.0,Data Center,323,1
39631cce-3c32-4062-847c-e5f607d39be7,Server C,Online,52.38,29.88,36.92,Linux,6,16,42.46,22.56,Office,17,0
fba574e5-5c49-4361-ba25-d3c825dd1c00,Server C,Offline,74.52,53.54,22.75,Windows Server,6,16,94.42,93.13,Office,47,1
8eccb86b-8196-4f98-9098-9c16f4a3d133,Server C,Offline,77.72,74.54,45.7,Ubuntu Server,6,32,41.61,49.77,Data Center,90,0
3b35bcee-011f-4cd2-b986-cd44c67bd7e7,Server A,Online,65.1,82.96,49.34,Windows Server,12,32,87.11,80.8,Data Center,288,1
4a79590c-1868-43c8-8d5c-270c06b5cb87,Server B,Online,36.4,38.18,11.52,Windows Server,8,64,34.24,32.64,Data Center,251,1
eaa3b225-757c-475b-bb0f-0f10a2c5560c,Server B,Online,72.03,52.19,58.51,Windows Server,6,8,98.21,76.66,Office,111,1
c42883db-26ac-42ae-89e3-74aa45579cba,Server B,Offline,16.74,57.04,26.2,Ubuntu Server,12,64,86.8,43.92,Office,281,1
bbad1aa1-dd31-47d4-a175-8115519dd7f2,Server C,Online,45.92,26.5,21.66,Ubuntu Server,12,8,48.63,45.35,Office,105,0
771a5089-264e-4d05-b6f0-70680c787c65,Server C,Offline,38.95,64.76,22.61,Ubuntu Server,8,16,40.73,38.15,Data Center,197,1
8b783bc8-7640-4291-be80-88c2b03b97f5,Server A,Offline,78.24,85.77,56.76,Linux,8,8,35.16,22.64,Office,143,0
0de350e0-55bb-4268-bffd-74ed96d3630d,Server C,Online,65.0,10.38,76.19,Windows Server,16,64,34.16,23.26,Office,116,0
4da585e8-45a0-4049-b9c0-fcb9158c60d9,Server B,Offline,94.64,82.56,16.36,Ubuntu Server,4,64,93.55,93.75,Office,49,1
6f8a48d8-8c74-4119-bb85-ada8424be15c,Server B,Offline,82.95,68.08,15.56,Linux,4,32,51.82,20.04,Data Center,22,0
2c5025d8-dba5-44b7-99c5-51f4499e0c44,Server B,Offline,82.55,81.73,90.55,Linux,6,32,46.39,34.88,Data Center,152,1
b001c569-9d98-4eaf-be55-faaad783044c,Server A,Offline,17.25,90.38,55.45,Ubuntu Server,16,32,47.0,61.5,Data Center,145,1
5d3af401-6188-40d0-aff9-aaee11f157a8,Server A,Online,28.98,49.9,82.55,Ubuntu Server,12,16,21.67,83.28,Data Center,22,0
2a7354d5-d65c-4908-bf21-5a8eea0d9f2d,Server A,Online,65.16,54.85,73.73,Ubuntu Server,6,8,13.68,15.74,Office,22,0
23921be4-885d-46ee-b58d-2a3fbcb2ede9,Server B,Offline,40.5,25.76,48.92,Linux,8,8,89.6,99.19,Data Center,269,1
a9f4e675-9878-40b5-8eaf-10409b7c000a,Server B,Offline,70.28,44.68,60.14,Linux,12,64,19.94,40.03,Office,24,0
a7ddaa26-7376-4f89-b7ac-9f076af8e39d,Server C,Online,73.53,28.85,25.28,Ubuntu Server,4,64,33.52,27.36,Data Center,173,0
d0b6a5c7-ab5f-4d52-98f2-6275a3418a0c,Server A,Online,92.7,84.36,16.7,Ubuntu Server,16,16,79.05,93.73,Data Center,292,1
803d4e2e-c1be-45fc-82bb-22228d63c28e,Server C,Online,90.06,58.67,87.57,Ubuntu Server,16,64,19.23,69.23,Data Center,357,1
741c6e8b-428b-44d2-a41b-7b20f6214107,Server B,Online,60.44,51.06,20.65,Ubuntu Server,4,16,77.88,16.59,Office,251,1
d83f8f5a-3df9-4f12-9b79-b236faddb43e,Server A,Online,87.41,64.42,46.87,Windows Server,8,64,82.41,82.09,Data Center,219,1
bd97ceee-ad30-4305-8817-6ec620657c35,Server B,Online,54.29,60.51,29.52,Linux,8,32,48.33,24.33,Office,296,1
4592306f-cc2f-43db-a8ed-f384ff19d5dd,Server A,Offline,90.74,32.5,48.69,Linux,8,16,78.98,16.88,Data Center,337,1
3f5ae2eb-04b7-4e0d-8dd4-23b754557de1,Server C,Offline,51.4,28.38,46.44,Windows Server,4,32,89.29,19.77,Data Center,353,1
7b03177c-26f4-4652-ad01-f39d71847ca8,Server B,Online,49.59,67.21,85.31,Linux,6,16,37.61,95.91,Data Center,331,1
5b8cea06-a4d9-41cf-993f-d77d88251165,Server A,Online,50.81,28.21,48.79,Linux,16,64,92.77,89.5,Data Center,226,1
1023a307-34e2-45f0-93c3-8c429d3bbc02,Server C,Online,81.04,41.31,79.28,Ubuntu Server,6,16,36.53,40.83,Office,258,1
23749963-177a-4878-b32e-cfc9e96fb155,Server A,Offline,61.15,67.62,90.41,Linux,16,8,13.36,13.08,Office,292,1
6c85adb7-c60a-46fe-86d3-113bb36a6222,Server C,Offline,59.08,37.28,10.56,Linux,16,8,24.6,30.42,Data Center,64,0
75e4ffbf-8dae-48ff-aa5a-ad4fe121d5a9,Server C,Offline,91.81,60.99,80.27,Linux,8,32,48.2,49.15,Data Center,54,0
6b1d46d2-d06e-47f6-8277-a04bb85763d8,Server C,Online,11.21,22.17,63.68,Linux,16,16,63.27,33.55,Data Center,311,1
ab087da1-2515-468d-bece-f50b20e02f50,Server A,Offline,81.75,69.94,55.72,Ubuntu Server,8,64,48.42,61.45,Data Center,1,0
