Laptop ID,Laptop Model,Laptop Status,Fan Faulty,Disk Usage (%),CPU Usage (%),Memory Usage (%),Manufacturer,Processor Type,Screen Size (inch),Battery Capacity (Wh),Number of USB Ports,Graphics Card,Bluetooth,Wi-Fi,Touch Screen,Weight (kg),Target
46e77780-7f7b-43e5-a632-37a09fad87a0,Laptop Model A,Active,1,24.0,71.38,57.3,Asus,Intel Core i7,14,60,2,Integrated Graphics,Yes,Yes,Yes,2.5,1
f96dca68-87a7-43ce-b8dd-ccd6294a1187,Laptop Model B,Offline,1,72.88,42.74,73.44,HP,Intel Core i7,15,60,2,NVIDIA GeForce GTX 1650,No,Yes,Yes,1.83,1
8e13af73-ff74-4103-8276-b426e6157942,Laptop Model C,Active,1,18.94,83.52,36.72,HP,Intel Core i5,17,60,4,NVIDIA GeForce GTX 1650,No,Yes,No,1.38,1
012ea2bb-2a5b-4d71-bcf4-5b56ec4a8332,Laptop Model A,Active,1,94.09,69.23,51.03,Lenovo,Intel Core i7,14,50,3,NVIDIA GeForce GTX 1650,No,No,No,2.44,1
b9f24640-3134-44eb-afd1-66d80c82e74b,Laptop Model C,Offline,1,55.94,24.22,92.03,HP,Intel Core i7,14,50,3,Integrated Graphics,No,No,Yes,1.24,1
244fcac0-37e1-426d-86b6-c9d1239fd5c7,Laptop Model C,Offline,1,94.64,66.81,28.77,HP,AMD Ryzen 7,15,40,3,Integrated Graphics,No,Yes,No,1.71,1
4b65a834-7577-47de-b43d-cda6f5b3ed4f,Laptop Model C,Offline,1,93.48,18.34,44.29,Asus,Intel Core i5,15,50,3,Integrated Graphics,No,Yes,No,1.53,1
4fcba28e-7e74-40fd-a97f-a28ba4d571ea,Laptop Model A,Active,1,49.31,15.74,59.23,HP,AMD Ryzen 7,15,70,2,Integrated Graphics,Yes,No,Yes,1.83,1
631da114-0833-4fc1-9e1e-539d4e6f18cf,Laptop Model B,Active,1,69.67,68.9,16.48,Dell,Intel Core i5,13,60,4,Integrated Graphics,No,No,Yes,1.03,1
eaf4c51f-f00b-43f6-a5d0-d2017f01b340,Laptop Model A,Active,1,31.14,30.92,21.19,Lenovo,Intel Core i5,15,40,3,Integrated Graphics,No,Yes,Yes,1.83,1
e8e86c95-3fa3-4a79-ad3b-b5299cf387a9,Laptop Model B,Offline,0,71.39,31.85,36.54,Dell,AMD Ryzen 7,15,70,3,Integrated Graphics,No,Yes,No,1.22,0
ce45ef78-5ae5-482e-95ed-7ec520245328,Laptop Model B,Active,0,94.45,79.78,62.35,Lenovo,AMD Ryzen 7,17,70,4,Integrated Graphics,Yes,Yes,No,1.77,1
6de96c07-169a-4cf5-971d-942cb5c6b556,Laptop Model C,Offline,0,80.49,56.63,90.4,Lenovo,Intel Core i5,17,50,4,Integrated Graphics,Yes,No,Yes,1.93,1
fb3bee42-a188-44ae-83ba-092c2a5ad2e7,Laptop Model B,Active,0,79.71,29.68,13.44,Asus,AMD Ryzen 7,17,50,4,Integrated Graphics,Yes,Yes,No,2.03,0
df4b9362-4309-479d-9817-e87b1f2257d2,Laptop Model B,Active,0,16.96,14.54,24.11,HP,Intel Core i7,13,60,2,Integrated Graphics,No,No,Yes,2.04,0
5a80d042-cd5c-4c84-a526-334e3cd6ae82,Laptop Model C,Active,0,83.06,66.2,83.42,Asus,AMD Ryzen 7,14,70,4,NVIDIA GeForce GTX 1650,No,No,Yes,2.45,1
5d643c41-d5f3-4679-8b3d-a04a81fe39d6,Laptop Model B,Offline,1,79.04,49.93,57.39,HP,Intel Core i7,15,70,2,Integrated Graphics,Yes,No,Yes,2.38,1
464dec99-edd8-483c-9a0d-9047c72bfb30,Laptop Model A,Active,0,21.7,53.05,54.17,Asus,AMD Ryzen 7,17,50,2,NVIDIA GeForce GTX 1650,No,Yes,Yes,2.1,0
ef18ac04-8afa-40cb-a796-2a7a9607e552,Laptop Model C,Offline,0,42.2,89.91,33.8,Asus,AMD Ryzen 7,17,50,4,NVIDIA GeForce GTX 1650,Yes,No,Yes,2.43,1
8ac95e12-b38c-4803-8431-ca1ca4d4a394,Laptop Model B,Offline,0,20.7,91.06,27.4,Dell,AMD Ryzen 7,17,70,3,Integrated Graphics,No,No,Yes,1.44,1
34e155b5-1c87-40ae-831b-39b997971b79,Laptop Model B,Offline,1,17.67,80.6,29.75,Asus,AMD Ryzen 7,15,60,3,Integrated Graphics,Yes,No,Yes,2.46,1
49cdd223-9dd5-436f-a61a-f8bf75148978,Laptop Model C,Offline,1,86.98,78.49,39.25,Asus,Intel Core i7,17,50,2,Integrated Graphics,No,No,No,1.44,1
6d4123bf-2e8f-40eb-982b-0afa6522b9d7,Laptop Model A,Active,0,24.57,22.62,23.07,Dell,AMD Ryzen 7,14,60,2,Integrated Graphics,Yes,Yes,No,1.13,0
334eccc4-667e-459b-aecc-54ebbd5c7c5d,Laptop Model C,Active,1,56.34,65.44,56.31,Asus,Intel Core i5,15,50,3,NVIDIA GeForce GTX 1650,Yes,Yes,Yes,2.46,1
90d860b3-67c9-445b-a3d1-acfa147dfb72,Laptop Model A,Active,0,33.45,24.49,92.07,Lenovo,Intel Core i7,15,50,2,Integrated Graphics,Yes,Yes,Yes,2.4,1
b35146db-814c-4ec2-a9be-701907e9e8fa,Laptop Model A,Offline,0,24.44,24.81,78.23,HP,Intel Core i5,14,40,2,Integrated Graphics,No,No,No,1.51,0
0241ddab-2c83-4be2-ac32-e42dd296a3fc,Laptop Model C,Active,1,57.23,47.04,80.47,HP,AMD Ryzen 7,15,70,2,NVIDIA GeForce GTX 1650,No,No,No,1.07,1
60a49f52-ec17-400a-bce3-0b9525e8a38a,Laptop Model B,Offline,1,22.67,92.06,86.72,HP,Intel Core i5,14,70,2,Integrated Graphics,No,Yes,No,1.34,1
ac52dcb1-3581-4082-8bec-4a8f4954b6bf,Laptop Model A,Active,0,21.67,27.7,35.52,Dell,Intel Core i5,14,40,3,Integrated Graphics,No,No,Yes,2.29,0
06ee13a0-adea-40b0-8b2e-4ec74ab9a0b0,Laptop Model C,Active,0,80.8,67.63,67.85,Dell,AMD Ryzen 7,17,40,2,Integrated Graphics,Yes,No,Yes,2.47,1
c571fc27-1484-4be3-b001-885c92b3457a,Laptop Model C,Offline,1,64.62,29.54,49.4,HP,Intel Core i5,15,40,3,Integrated Graphics,Yes,No,No,1.74,1
ca964936-9afa-4799-a6c7-772478a61dbc,Laptop Model A,Active,1,27.05,61.75,34.66,Lenovo,Intel Core i7,14,40,4,Integrated Graphics,No,No,No,1.2,1
afe48cc6-729e-4426-9e0a-c856bebf2fcc,Laptop Model A,Active,0,86.9,72.9,17.44,Asus,Intel Core i5,14,40,3,Integrated Graphics,Yes,No,Yes,1.22,1
ca94d771-57d5-4e70-98fd-6855dc1aec22,Laptop Model A,Offline,1,89.61,16.22,15.76,Asus,Intel Core i7,13,70,4,Integrated Graphics,No,No,Yes,1.68,1
0f6e5d1b-f670-4cdd-95a8-c950f4c32101,Laptop Model A,Active,1,60.36,35.78,19.48,Lenovo,Intel Core i7,17,40,3,Integrated Graphics,Yes,Yes,Yes,1.41,1
eaed2815-b8b4-454a-bb26-a3d4053263c7,Laptop Model C,Offline,0,44.03,38.13,45.51,Asus,AMD Ryzen 7,13,60,2,Integrated Graphics,No,Yes,Yes,1.69,0
29dadeb9-cca4-4c4d-8fa6-564f34007c96,Laptop Model A,Offline,1,49.43,80.71,44.21,HP,Intel Core i7,17,40,2,Integrated Graphics,No,Yes,Yes,2.31,1
b9d33a04-dc79-443a-bbb2-3f352d546009,Laptop Model C,Offline,0,73.45,49.38,20.48,Asus,Intel Core i7,14,70,4,Integrated Graphics,No,Yes,Yes,1.13,0
1c593cf0-ca2a-4dd0-b052-f7c6e3867cab,Laptop Model C,Offline,1,81.08,37.23,62.02,Asus,AMD Ryzen 7,17,70,2,Integrated Graphics,No,No,Yes,1.65,1
a4fa534b-ee20-47c7-9661-a54faccfc599,Laptop Model C,Active,0,55.07,25.65,73.77,Asus,Intel Core i5,13,40,2,NVIDIA GeForce GTX 1650,Yes,No,No,1.85,0
039f5952-a9d9-467f-b774-9a67be9eabdf,Laptop Model A,Offline,0,53.65,33.11,37.19,Asus,AMD Ryzen 7,14,50,4,NVIDIA GeForce GTX 1650,Yes,No,No,1.49,0
ae779308-0cd4-4ba8-b7b0-c5f65fefd960,Laptop Model A,Offline,0,26.22,51.41,80.53,Dell,Intel Core i7,17,70,4,Integrated Graphics,No,Yes,No,1.71,0
01ccf6cf-23ba-40d4-8c26-360adeb1f2b8,Laptop Model A,Active,0,79.46,24.73,44.49,HP,Intel Core i5,17,70,2,NVIDIA GeForce GTX 1650,No,Yes,Yes,2.26,0
1553f200-6aa7-4939-8caf-bc7d96355334,Laptop Model C,Offline,1,73.17,59.37,16.3,Lenovo,Intel Core i7,14,60,4,Integrated Graphics,Yes,No,No,2.22,1
8917603c-3f18-4498-931a-a3d0021ad6c7,Laptop Model B,Offline,1,61.91,76.5,65.33,Asus,Intel Core i7,13,40,4,Integrated Graphics,No,Yes,No,1.29,1
f4d4b003-cf3f-4a50-a174-54731c629328,Laptop Model C,Offline,0,38.26,26.92,46.27,Dell,Intel Core i5,13,60,2,NVIDIA GeForce GTX 1650,No,Yes,Yes,1.6,0
9d186911-9f6e-4e2d-b62d-387e166f871f,Laptop Model B,Active,0,77.77,81.36,43.61,Lenovo,Intel Core i5,17,50,3,NVIDIA GeForce GTX 1650,No,No,No,1.7,1
9336d30a-18b3-4e8c-9a60-6e70fa04aecc,Laptop Model A,Offline,1,89.41,34.18,18.99,Dell,AMD Ryzen 7,14,50,3,Integrated Graphics,No,Yes,No,1.39,1
409494ef-5caa-47f9-b2d0-e622ce5b9ebc,Laptop Model B,Offline,1,63.94,55.2,72.38,HP,Intel Core i7,14,70,3,Integrated Graphics,Yes,Yes,Yes,1.39,1
b2582dd8-021b-437b-a1e4-d8d4f0199fa4,Laptop Model C,Offline,0,36.81,34.54,22.45,Asus,AMD Ryzen 7,15,50,4,NVIDIA GeForce GTX 1650,Yes,Yes,No,1.36,0
cc663917-9316-418c-be43-8fb1e606492c,Laptop Model A,Offline,0,37.34,25.99,23.26,Asus,AMD Ryzen 7,17,60,4,NVIDIA GeForce GTX 1650,Yes,No,Yes,2.13,0
fd86e50b-0ced-4b04-ae97-f774a2321f2b,Laptop Model C,Offline,1,73.88,25.42,84.96,HP,Intel Core i5,13,70,2,NVIDIA GeForce GTX 1650,No,Yes,Yes,1.63,1
e49063dd-5654-4cad-9b67-c1df1b2a1d1b,Laptop Model B,Active,0,90.58,38.78,49.19,Lenovo,AMD Ryzen 7,15,50,2,Integrated Graphics,Yes,Yes,Yes,2.13,1
967d7904-ebca-47d2-b242-bfb7101565cb,Laptop Model B,Offline,1,80.05,17.4,56.77,Dell,Intel Core i7,13,60,4,Integrated Graphics,Yes,No,No,1.42,1
7aef5e7d-1b5a-44ba-92cd-290dc2294d47,Laptop Model A,Active,1,61.7,92.03,78.86,Dell,Intel Core i5,17,70,3,NVIDIA GeForce GTX 1650,Yes,Yes,No,1.49,1
8b3d5887-1086-4379-b6b8-16385b47cba9,Laptop Model B,Offline,0,77.2,57.42,83.1,HP,Intel Core i7,14,40,4,NVIDIA GeForce GTX 1650,No,Yes,Yes,1.02,0
9f350eee-7a55-4f9c-a204-05b595c04c19,Laptop Model B,Offline,1,93.17,76.98,87.84,Asus,Intel Core i7,15,60,2,NVIDIA GeForce GTX 1650,No,Yes,Yes,2.45,1
b484f2b9-b517-43f1-95a3-5afcdd7c5b3f,Laptop Model C,Offline,0,75.37,25.47,35.33,HP,AMD Ryzen 7,13,50,2,NVIDIA GeForce GTX 1650,Yes,No,No,1.39,0
cf374e3a-89da-4083-b0ff-94098d4ca728,Laptop Model C,Offline,1,76.47,40.84,92.13,Lenovo,AMD Ryzen 7,17,60,3,NVIDIA GeForce GTX 1650,No,No,No,1.43,1
538f2260-0628-46ad-b414-3e9a5ed530ec,Laptop Model C,Offline,1,34.91,59.01,58.84,HP,Intel Core i7,14,40,2,NVIDIA GeForce GTX 1650,No,No,Yes,1.8,1
bc045128-8a3e-4a63-973e-91ee36574b8a,Laptop Model B,Active,1,89.58,25.33,81.96,HP,Intel Core i7,14,70,2,NVIDIA GeForce GTX 1650,Yes,Yes,No,1.13,1
0f0a13ef-2222-4cfa-86b5-a757885a6e03,Laptop Model C,Offline,0,12.94,13.36,27.44,Asus,Intel Core i5,17,40,3,NVIDIA GeForce GTX 1650,Yes,No,No,2.08,0
8265231c-8157-4176-a1ff-c0d7c434f8d5,Laptop Model A,Active,0,42.91,41.91,66.14,Lenovo,Intel Core i7,13,40,3,NVIDIA GeForce GTX 1650,No,Yes,No,2.44,0
fc40c114-4101-4556-b4d2-58b0586fdb95,Laptop Model A,Active,1,43.75,44.34,48.33,HP,Intel Core i5,14,60,3,Integrated Graphics,No,Yes,Yes,1.03,1
18df6b59-3c78-4adf-bc0d-284719826100,Laptop Model A,Active,1,93.92,74.56,35.15,Asus,AMD Ryzen 7,13,50,3,NVIDIA GeForce GTX 1650,No,No,Yes,1.56,1
806e5ec2-175f-487f-ba5a-b3c1ed93d9e0,Laptop Model C,Offline,1,90.67,55.03,73.74,Lenovo,AMD Ryzen 7,14,70,3,Integrated Graphics,Yes,No,No,2.22,1
5091dd32-0845-401b-b817-fd877181849d,Laptop Model C,Offline,1,20.15,39.35,78.46,Asus,Intel Core i7,14,70,4,NVIDIA GeForce GTX 1650,Yes,Yes,No,2.25,1
0733ba83-55fc-4876-9a6d-c1ff1b2f5b18,Laptop Model C,Active,1,84.3,53.4,36.86,Dell,AMD Ryzen 7,17,70,3,NVIDIA GeForce GTX 1650,No,No,Yes,1.93,1
51c0ee9d-db3f-40fc-9804-122eeb206e06,Laptop Model C,Offline,0,72.65,80.98,67.02,Dell,AMD Ryzen 7,17,50,2,NVIDIA GeForce GTX 1650,Yes,Yes,Yes,1.57,1
5199a665-abf4-44aa-a1cd-9039d35b6157,Laptop Model C,Active,0,77.17,56.63,45.87,Lenovo,Intel Core i5,17,50,3,Integrated Graphics,No,No,Yes,1.21,0
deab384d-d7b5-4456-becc-c40369c104f3,Laptop Model A,Active,0,43.49,33.29,81.76,Dell,Intel Core i5,13,60,2,Integrated Graphics,No,No,Yes,1.94,0
e9c701e0-aaf6-4f07-83fe-81f17823561f,Laptop Model B,Offline,1,34.68,65.93,16.86,HP,Intel Core i5,13,70,4,Integrated Graphics,No,No,Yes,2.15,1
ddb40c94-3661-4709-9aa0-fd2894078217,Laptop Model A,Offline,1,65.05,70.62,41.05,Dell,AMD Ryzen 7,13,40,4,NVIDIA GeForce GTX 1650,No,Yes,No,1.45,1
f38bd3ae-bd9a-46bf-9c7c-abf425c8b0c9,Laptop Model C,Offline,1,46.26,77.64,90.12,Asus,Intel Core i7,14,50,2,NVIDIA GeForce GTX 1650,No,Yes,No,2.45,1
a9f07e47-b3b6-4b65-8779-c033d63bb7f8,Laptop Model C,Active,0,68.11,49.44,13.76,Lenovo,AMD Ryzen 7,13,40,4,NVIDIA GeForce GTX 1650,Yes,No,No,2.04,0
6a412660-4c6a-4c0c-9fa4-139efe446767,Laptop Model C,Active,0,41.38,35.85,33.88,HP,Intel Core i5,15,70,2,Integrated Graphics,Yes,No,Yes,2.49,0
ce4c575e-78d5-40a0-8e65-18724e9c4100,Laptop Model A,Active,0,42.35,40.66,12.43,HP,Intel Core i5,17,40,3,Integrated Graphics,Yes,Yes,Yes,1.35,0
66e95727-5588-4860-a7c3-e649ea927ab5,Laptop Model B,Offline,0,64.32,77.4,52.88,Dell,Intel Core i7,13,70,4,NVIDIA GeForce GTX 1650,Yes,Yes,No,1.09,0
06fb01b6-d487-4dbd-a02f-400de8468baa,Laptop Model B,Active,1,46.23,50.0,17.24,Asus,Intel Core i5,15,60,4,NVIDIA GeForce GTX 1650,Yes,No,Yes,1.15,1
c0e05b0d-9693-45f1-8c70-b2d5aeec3646,Laptop Model C,Active,1,13.04,54.79,28.03,Asus,Intel Core i7,17,50,4,NVIDIA GeForce GTX 1650,No,No,No,1.77,1
6b8261bb-9442-440b-b41c-10eea1cfe958,Laptop Model A,Active,0,28.68,43.46,31.46,HP,AMD Ryzen 7,17,70,4,NVIDIA GeForce GTX 1650,Yes,Yes,No,2.18,0
ac6694de-bf52-4914-8e46-3457783c2398,Laptop Model C,Offline,0,86.82,43.42,94.56,Asus,AMD Ryzen 7,17,70,2,Integrated Graphics,No,No,No,1.35,1
7b97e059-1a67-4941-90cb-92b43be83896,Laptop Model C,Active,0,94.54,22.18,22.51,Lenovo,Intel Core i5,14,70,2,NVIDIA GeForce GTX 1650,No,Yes,No,2.38,1
5444e94a-4523-4980-a7ed-d94f26750ac9,Laptop Model B,Offline,0,32.26,63.94,66.75,Asus,AMD Ryzen 7,15,40,2,Integrated Graphics,No,No,No,1.3,0
c26db109-5e7c-429b-9424-ea6d64c1994b,Laptop Model C,Active,0,55.48,57.07,37.3,Dell,Intel Core i5,15,60,4,NVIDIA GeForce GTX 1650,No,No,Yes,1.08,0
06c7e52c-50e9-4a0f-9019-e2fa6b407a26,Laptop Model A,Active,0,19.84,68.55,25.47,Dell,AMD Ryzen 7,15,70,4,Integrated Graphics,Yes,No,No,1.27,0
b1dc1954-ddc9-410f-a5fe-344b8508d780,Laptop Model A,Active,0,67.05,77.72,25.67,Asus,Intel Core i7,15,70,2,Integrated Graphics,No,No,No,1.47,0
0084c8c6-61b6-46f1-99e7-5c8f13ed2fec,Laptop Model B,Offline,1,71.51,20.67,49.29,Dell,Intel Core i5,13,70,4,Integrated Graphics,Yes,No,No,2.0,1
4fc616cb-cd95-4776-ab9d-40d0f6b6649e,Laptop Model B,Offline,0,55.73,87.68,88.5,Lenovo,Intel Core i7,15,70,3,Integrated Graphics,Yes,No,No,2.32,1
c0b540eb-55ba-492a-82d0-dacba4bc6287,Laptop Model C,Active,1,54.45,90.68,50.02,HP,AMD Ryzen 7,15,40,3,Integrated Graphics,No,No,No,1.66,1
8ddbdf21-764d-4c1d-a0d2-911046471d1a,Laptop Model A,Active,0,52.85,84.36,37.58,Lenovo,Intel Core i7,17,70,2,Integrated Graphics,No,No,No,1.42,1
2fcf19a1-859d-4a32-94bf-e5a338ed56d2,Laptop Model B,Active,1,39.71,35.0,11.36,Dell,Intel Core i5,15,60,3,NVIDIA GeForce GTX 1650,Yes,No,Yes,2.21,1
b6175ca1-9c69-4e73-a493-eca0ca42bef8,Laptop Model B,Active,1,94.79,80.0,27.44,Lenovo,Intel Core i7,14,60,4,Integrated Graphics,Yes,Yes,No,2.22,1
011d7192-1477-4503-bef8-4504b41cbdd9,Laptop Model B,Offline,0,94.61,56.1,29.6,Asus,Intel Core i5,17,40,2,NVIDIA GeForce GTX 1650,Yes,No,Yes,1.49,1
75341c2e-f952-497a-aa63-24122312c101,Laptop Model B,Offline,0,80.53,91.02,32.01,Lenovo,Intel Core i5,14,50,4,NVIDIA GeForce GTX 1650,No,No,Yes,2.35,1
bc42f268-4655-454f-a14d-d30732698951,Laptop Model A,Offline,1,23.72,50.92,13.98,Lenovo,AMD Ryzen 7,14,50,4,Integrated Graphics,No,No,No,1.24,1
8b7a31be-a62b-4038-ae43-126c15810c43,Laptop Model B,Offline,1,14.56,55.1,10.68,HP,Intel Core i5,15,60,2,Integrated Graphics,No,No,No,1.99,1
5abae6f1-850f-4564-94db-73bf2f0d1f6a,Laptop Model B,Offline,1,52.43,89.53,79.35,Dell,Intel Core i5,17,50,4,Integrated Graphics,No,No,Yes,1.05,1
ff7105fc-e693-4bab-9f9f-e54312fd96cb,Laptop Model A,Active,0,76.07,19.8,19.76,Lenovo,AMD Ryzen 7,14,50,4,NVIDIA GeForce GTX 1650,Yes,Yes,Yes,2.26,0
21364cbb-266f-442b-bddc-ff9ee89e4ccb,Laptop Model C,Offline,0,88.17,61.23,45.58,Lenovo,Intel Core i5,17,40,4,Integrated Graphics,Yes,No,Yes,1.65,1
dfa4813f-d164-4a3d-b85f-46cf1636d4ff,Laptop Model C,Active,1,76.67,55.69,92.83,HP,AMD Ryzen 7,15,50,2,NVIDIA GeForce GTX 1650,Yes,Yes,No,1.43,1
ad0cfe32-b2f8-4b77-85d1-623140ef8630,Laptop Model A,Active,1,46.55,78.04,43.6,Lenovo,Intel Core i7,13,40,3,NVIDIA GeForce GTX 1650,No,Yes,Yes,1.54,1
b3657286-8d51-4cec-8d91-6fd8b2b638e3,Laptop Model C,Offline,1,21.88,12.97,28.13,HP,AMD Ryzen 7,15,50,4,NVIDIA GeForce GTX 1650,No,Yes,No,2.13,1
decce2f1-00ec-4501-b69d-728bb4655c85,Laptop Model A,Offline,0,46.57,30.5,70.35,Lenovo,AMD Ryzen 7,14,70,4,NVIDIA GeForce GTX 1650,No,Yes,Yes,1.02,0
efc997c6-f1d0-4c43-a436-d184db206df3,Laptop Model C,Active,0,33.04,14.17,77.34,Asus,Intel Core i7,15,40,4,NVIDIA GeForce GTX 1650,No,Yes,No,1.62,0
27f65780-d465-44a8-86b2-7860dea0c4bc,Laptop Model B,Active,0,12.32,62.82,45.2,Dell,Intel Core i7,15,70,2,Integrated Graphics,No,No,Yes,1.72,0
79360c89-78b6-4979-ba67-999b179f6df3,Laptop Model C,Offline,0,20.49,59.33,84.35,Lenovo,AMD Ryzen 7,17,40,4,NVIDIA GeForce GTX 1650,Yes,Yes,Yes,2.46,0
59765ea0-352d-48ab-b752-efcd12941a40,Laptop Model B,Active,0,18.01,48.26,25.1,Dell,AMD Ryzen 7,15,40,2,Integrated Graphics,Yes,No,No,1.61,0
d453bc77-7f1b-4c9f-8216-d74c9a8c097a,Laptop Model B,Active,0,47.5,74.61,65.82,HP,AMD Ryzen 7,14,60,4,Integrated Graphics,No,Yes,Yes,1.67,0
78b87a74-49e5-4648-a6e9-3ec8aa6131bb,Laptop Model B,Active,1,67.45,90.66,27.27,Dell,AMD Ryzen 7,13,70,2,NVIDIA GeForce GTX 1650,Yes,No,No,1.63,1
fe0d060f-4a91-473e-8337-c813331bc236,Laptop Model B,Active,1,57.82,66.83,54.02,Asus,Intel Core i7,15,60,2,Integrated Graphics,Yes,No,No,1.47,1
07280eb3-3b42-4e0f-a58b-e3bfd59d2c01,Laptop Model B,Offline,0,74.44,54.09,63.75,HP,Intel Core i7,15,70,4,NVIDIA GeForce GTX 1650,Yes,No,No,2.38,0
8a13a36b-b77b-4a57-8637-931f6c901ce8,Laptop Model A,Offline,1,21.97,70.69,28.32,Lenovo,Intel Core i5,14,40,3,Integrated Graphics,Yes,No,No,1.91,1
d435c821-e77e-41c3-8a11-f72ec90739a4,Laptop Model B,Active,0,83.3,29.38,59.33,Asus,Intel Core i5,15,60,4,NVIDIA GeForce GTX 1650,No,No,Yes,1.94,1
03001124-60df-4891-9fab-1aba7af3002c,Laptop Model C,Offline,1,27.48,27.04,63.5,Dell,Intel Core i5,15,70,2,Integrated Graphics,No,Yes,No,1.54,1
64603468-db01-43a8-afff-2092aac117d6,Laptop Model A,Active,1,47.65,61.84,49.56,Asus,Intel Core i7,17,40,3,NVIDIA GeForce GTX 1650,Yes,Yes,No,1.3,1
5da2554d-814f-4c5e-90fc-13699a77274c,Laptop Model B,Active,0,88.92,48.15,79.06,Asus,Intel Core i5,14,40,3,Integrated Graphics,Yes,Yes,No,1.32,1
a1bb6b03-be12-4b56-afb3-320578558f18,Laptop Model A,Offline,0,41.49,37.84,69.42,Dell,Intel Core i5,13,50,3,Integrated Graphics,No,No,No,1.82,0
1a0adfcf-a9c1-4efe-ac21-018ff9544944,Laptop Model B,Active,0,37.29,52.61,38.65,HP,Intel Core i5,15,60,2,NVIDIA GeForce GTX 1650,Yes,No,No,1.15,0
c338acba-5276-4789-9b28-85487e35ad81,Laptop Model A,Offline,0,64.99,28.67,14.4,Lenovo,Intel Core i5,15,70,2,Integrated Graphics,Yes,No,No,1.12,0
deb6d043-6bb2-4a4e-9437-c5c33f7be662,Laptop Model C,Offline,0,46.76,80.59,75.93,Dell,AMD Ryzen 7,17,70,2,NVIDIA GeForce GTX 1650,Yes,No,No,2.05,1
dfa1ffcc-5e90-414d-9422-3049dbad157a,Laptop Model A,Active,1,46.12,81.17,30.21,HP,AMD Ryzen 7,17,50,4,Integrated Graphics,No,No,Yes,2.28,1
11d02f18-6cfd-4780-9fda-8aa54ad7f031,Laptop Model A,Offline,1,19.69,60.44,24.76,Lenovo,Intel Core i7,17,50,2,Integrated Graphics,No,Yes,Yes,1.85,1
8f0e1932-dede-4432-9ad0-69e8a9858948,Laptop Model C,Offline,0,78.41,73.95,51.54,Lenovo,AMD Ryzen 7,17,70,2,NVIDIA GeForce GTX 1650,Yes,Yes,No,1.03,0
9bf705d4-3114-4aa5-b3a4-21d76caa3114,Laptop Model A,Active,1,26.02,57.36,93.09,HP,Intel Core i5,17,60,4,NVIDIA GeForce GTX 1650,No,No,No,1.82,1
a8b4078a-fc4e-46b5-b6e2-d4960fa39689,Laptop Model C,Offline,0,64.86,65.7,27.18,Dell,Intel Core i7,15,50,2,Integrated Graphics,No,Yes,Yes,1.23,0
de55c00d-bb02-4782-af41-7ede79889246,Laptop Model A,Active,0,11.84,94.38,69.12,Dell,Intel Core i5,15,60,4,NVIDIA GeForce GTX 1650,No,No,No,2.19,1
0ba8b0c0-1f12-4f74-8c83-a86758b595d7,Laptop Model A,Active,0,57.12,81.68,65.79,HP,Intel Core i7,14,40,2,NVIDIA GeForce GTX 1650,Yes,Yes,Yes,1.62,1
6f2f0f24-d036-4875-8166-13e8b4b08398,Laptop Model A,Active,1,90.27,73.26,24.9,Dell,Intel Core i5,13,40,3,NVIDIA GeForce GTX 1650,No,Yes,No,2.17,1
78582fa0-a928-433a-afd0-73eb6c22458d,Laptop Model B,Active,1,66.13,31.91,18.44,Asus,AMD Ryzen 7,14,50,3,Integrated Graphics,No,No,No,1.1,1
4d75145b-8120-4a81-8016-00bdee79f421,Laptop Model B,Offline,1,40.05,69.62,47.91,Lenovo,Intel Core i5,13,50,4,NVIDIA GeForce GTX 1650,No,Yes,No,1.14,1
18f09dba-c395-424d-a923-d27076cc92e0,Laptop Model B,Active,1,27.01,55.76,81.95,Dell,Intel Core i5,14,40,2,NVIDIA GeForce GTX 1650,Yes,Yes,No,1.21,1
cc758b1e-50ea-496c-9c6f-b3a8cc156e26,Laptop Model C,Offline,1,21.78,15.25,16.48,HP,AMD Ryzen 7,17,40,4,NVIDIA GeForce GTX 1650,Yes,Yes,No,2.34,1
99a5a7db-84aa-47ea-bf1f-f66d9d91adc0,Laptop Model C,Offline,0,72.13,51.53,57.66,Lenovo,Intel Core i7,15,50,3,Integrated Graphics,No,No,Yes,1.78,0
49a146b9-5017-4cc6-9790-3d9250fe9034,Laptop Model A,Active,1,32.25,88.69,48.19,Asus,AMD Ryzen 7,15,60,3,NVIDIA GeForce GTX 1650,Yes,Yes,No,1.84,1
0e826486-129c-4f8d-8840-a33a11b77d64,Laptop Model A,Active,1,14.05,73.26,64.77,Dell,AMD Ryzen 7,13,70,3,Integrated Graphics,Yes,No,No,1.76,1
f780ca29-500f-4842-b607-58c5d1ba6360,Laptop Model C,Active,1,30.21,84.18,86.13,HP,Intel Core i7,15,50,2,Integrated Graphics,No,Yes,Yes,2.22,1
acdad147-1ceb-4528-9843-5748c0ca1043,Laptop Model B,Offline,1,54.05,55.43,26.18,HP,AMD Ryzen 7,17,40,4,NVIDIA GeForce GTX 1650,No,No,Yes,1.44,1
d15c9521-14be-4503-991e-80d1a420a759,Laptop Model B,Offline,1,13.62,78.91,24.28,Dell,AMD Ryzen 7,14,70,2,Integrated Graphics,No,Yes,Yes,1.14,1
452a5a49-be24-4540-bf86-56ef117519c4,Laptop Model A,Active,0,18.81,83.08,71.3,HP,AMD Ryzen 7,14,60,3,Integrated Graphics,Yes,No,Yes,2.23,1
